acctid,state,zip,rollout,cobal,collscr,cs,accessscr,lnacscr,bureauscr,eaglemod,numcalls,numrpcs,totalpay,county,PctUnempl,MedIncome,IncomePctStateAvg,PctPoverty,Pct_ltHS,Pct_HS,Pct_SomeCollege,Pct_BachPlus,Pct_AnyDebtCollections,MedianDebtCollections,Pct_AutoLoan,Pct_AutoLoanCollections,Pct_CCLoanCollections,Pct_EduLoan,MedianEduLoan,Pct_EduLoanCollections,MedianMedDebt,Pct_MedDebtCollections,Pct_NoHealthIns,percentPay
99,CA,91950,Associates,1404,10010184,10,0.9662,-0.03,98,37,7,1,198,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,14.1025641
100,FL,33931,Discover,3505,04013073,4,0.5665,-0.57,139,35,86,5,252,12071,3.1,66426,105.3,12.2,10.23274888,30.83975458,29.921009,29.00648754,22.89492,2153,33.85659,3.26758,3.58991,11.75417,18627,7.68233,509,8.4851,11.21694,7.189728959
101,LA,70041,Discover,2672,04013157,4,0.4919,-0.71,92,56,50,3,300,22075,3.2,68765,132,14.5,15.11030129,35.42656342,32.32901672,17.13411857,27.97704,2094,35.86801,4.43686,3.14607,15.35151,15830,8.41122,619.5,10.90387,5.38781,11.22754491
102,NY,11226,Bank_Of_Am,2228,01015671,1,0.4728,-0.75,129,38,126,1,1300,36047,5.9,66943,90.2,19.2,16.30432698,25.24559171,18.91882099,39.53126032,19.79745,1779,13.06414,4.43968,4.09662,14.3664,22605,8.07049,380,3.40042,6.14937,58.34829443
103,IL,60194,Wells,4667,06012619,6,0.5542,-0.59,97,90,56,3,2727,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505,58.4315406
104,LA,70665,Associates,2307,01928006,1,0.1754,-1.74,145,22,35,1,1584,22019,3.5,57667,110.7,18.3,11.82856778,34.36170893,30.01341977,23.79630353,42.56198,1954,33.3719,6.91171,4.66116,11.4876,14269,10.93525,1044.5,30.41322,8.01157,68.66059818
105,CA,92051,Chase,753,08921618,8,0.5523,-0.59,108,11,13,4,454,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,60.29216467
106,NY,11003,Bank_Of_Am,8820,02014249,2,0.4529,-0.79,127,19,40,1,5054,36059,2.9,125118,168.6,6.1,8.297057987,21.7991129,22.42197709,47.48185202,13.16394,1886.5,31.0053,1.76745,2.29888,16.26823,23494,3.81638,325,2.72647,3.60559,57.3015873
107,FL,32937,Bank_Of_Am,9234,01018980,1,0.7260,-0.32,136,46,1,1,972,12009,2.8,65280,103.5,11.3,7.509306291,26.42384017,34.38730238,31.67955116,29.59718,2217,31.4189,2.91608,3.4966,13.3732,20176,9.2201,1144,19.52904,10.83172,10.52631579
108,CA,91706,Bank_Of_Am,3006,01019276,1,0.2987,-1.21,134,72,6,1,1275,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,42.41516966
109,CA,95112,Bank_Of_Am,2435,09011929,9,0.4748,-0.74,119,95,1,1,520,06085,2.6,141161,166.4,6.9,10.81273363,13.69970623,21.09559113,54.391969,10.99841,1745,20.25755,2.2752,1.57985,7.38474,18404,5.53283,585.5,3.57075,3.66807,21.35523614
110,IA,52208,Associates,1178,08000000,8,0.2779,-1.28,103,79,21,1,550,19157,2.7,60542,92.2,12.6,5.827409489,38.5104976,26.02909572,29.63299719,19.21005,1110,36.44524,0.90498,2.42424,19.56912,21254,11.00917,584,10.77199,4.13021,46.6893039
111,KS,66049,Discover,989,05012961,5,0.8799,-0.13,128,75,172,4,90,20045,2.6,59763,93.2,15.9,3.742480665,18.68519049,25.23202521,52.34030364,20.27108,1507,27.43976,2.644,2.99906,20.60241,22018,8.47953,600,9.81928,8.92874,9.100101112
112,CA,92310,Discover,3178,10011832,10,0.3919,-0.94,94,43,36,3,337,06071,4.1,74218,87.5,13.2,18.89536361,26.86536504,32.32605,21.91322135,29.61367,1978,32.65477,4.23582,4.0615,13.91869,18375,9.42403,761,9.84435,8.89974,10.60415356
113,MS,39356,Discover,4564,09011983,9,0.8641,-0.15,130,37,31,2,1095,28061,5,43527,89.1,16.7,13.06242219,42.37062067,29.62831229,14.93864485,36.88073,1420,32.29358,12.13389,8.19672,13.21101,24110.5,15.27778,446.5,10.27523,11.95073,23.99211218
114,MD,20774,Discover,6118,01015761,1,0.0499,-3,143,15,20,2,1997,24033,3.5,89689,99.5,11.5,12.77031258,25.42442424,26.88405475,34.92120843,33.1945,1843.5,30.37816,6.11452,5.30234,20.68624,26762,9.1403,602.5,12.59421,10.61074,32.64138607
115,WY,82073,Wells_FIB,9778,01014824,1,0.6106,-0.49,104,52,67,8,2289,56001,3.1,53112,79.9,17.7,4.129474772,14.41322935,25.19496383,56.26233205,22.32305,2672,30.12704,2.05656,2.50696,20.7804,20062,3.93013,1526,14.97278,7.94185,23.40969523
116,TN,37869,Chase,3559,02013739,2,0.9668,-0.03,113,58,16,1,820,47025,3.8,43331,72.6,17.1,17.97184817,38.70222687,25.01852094,18.30740402,36.09302,1701.5,31.16279,3.69515,3.4749,12.09302,19051.5,8.46154,875,21.67442,8.89222,23.04017983
117,CA,93930,Associates,2706,08012331,8,0.0919,-2.39,125,55,35,3,110,06053,5.9,81404,96,12.1,27.01052316,20.28774722,26.21166103,26.49006859,23.14351,1955,26.31739,2.58159,2.56445,9.27866,15000,6.30115,1056,13.21944,10.50284,4.06504065
118,CA,95380,Discover,1628,03013330,3,0.3708,-0.99,123,43,227,3,466,06047,7.7,54703,64.5,21.9,29.64686542,26.51984456,29.77620104,14.05708898,28.81443,1666,30.78608,3.97992,4.35407,10.46392,13370.5,8.86699,537,11.80412,9.07476,28.62407862
119,NY,10701,Wells,4632,05012836,5,0.3049,-1.19,128,40,93,9,88,36119,3.1,109131,147,9.4,11.14831093,18.43497251,19.76724226,50.64947429,16.01629,1657,28.08542,2.25587,2.37925,15.30766,22918,5.46711,615,4.54997,5.39033,1.899827288
120,WI,54751,Associates,1798,01015350,1,0.0259,-3.65,129,50,76,1,800,55109,3.1,94629,140.9,5.4,3.696969697,25.45135566,33.96012759,36.89154705,12.53843,2166,40.55347,1.11773,1.36023,18.34643,16733,3.53817,1180.5,6.49129,3.33309,44.49388209
121,OR,97754,Bank_Of_Am,8338,09012019,9,0.7152,-0.34,139,16,5,3,25,41013,5.5,65755,92,12,9.158826785,31.62700609,38.85998893,20.3541782,18.19196,1544,32.92411,1.63934,3.45455,12.83482,25929,7.82609,507,6.13839,7.61551,0.299832094
122,FL,32304,Discover,2277,06012642,6,0.6788,-0.39,137,30,12,1,1257,12073,3,57246,90.8,16.2,6.801426327,19.00661568,27.13805795,47.05390004,28.68979,2096,29.93254,4.68961,4.06233,21.35164,24195,9.09091,687,10.01302,8.22937,55.20421607
123,OK,74820,Associates,2394,05012804,5,0.4963,-0.7,118,55,77,4,98,40123,2.8,51044,91.4,17.4,10.58852101,32.1055614,27.98105723,29.32486036,31.74734,1562,35.93109,4.36433,3.51494,13.04348,14498,10.06289,763.5,11.15669,17.20804,4.093567251
124,CA,93309,Wells,1128,05012770,5,0.6399,-0.45,102,68,76,1,23,06029,6.9,57926,68.3,18.5,24.05209301,27.57228249,30.76815822,17.60746628,31.11569,1747,32.27986,3.98718,4.59205,11.9432,14718,9.61969,759.5,11.81725,7.82204,2.039007092
125,MA,02494,Bank_Of_Am,670,01019311,1,0.2840,-1.26,148,42,197,5,139,25021,3.3,114658,128,6.9,5.811546938,18.08611175,20.5637532,55.53858811,12.32729,1559,28.22971,1.31309,2.02265,18.70898,24033,3.36949,359.5,3.87737,2.31408,20.74626866
126,IN,47371,Discover,3968,08012319,8,0.7504,-0.29,126,33,200,5,550,18075,2.7,52315,83.4,13.6,11.97034668,47.13278581,27.95261284,12.94425467,28.33608,1510.5,27.34761,5.09259,4.46735,12.52059,16589,13.1579,904,17.95717,9.7816,13.8608871
127,MS,38663,Wells,2484,01016357,1,0.7896,-0.24,131,96,45,3,25,28145,2.9,51678,105.7,14.1,21.72995781,30.54203181,31.28854268,16.43946771,34.83796,2120,32.75463,5.8548,6.98198,15.0463,16695.5,12.30769,1174,20.25463,11.28147,1.006441224
128,PA,15213,Discover,935,08000000,8,0.0055,-5.2,113,53,189,3,157,42003,4.2,68874,99.9,11.3,4.914186636,25.95803056,25.83745672,43.29032608,20.72826,1670,34.34123,2.64914,3.39375,20.93155,24945,6.56504,274,6.59547,3.74227,16.79144385
129,NV,89433,Wells,2837,09012011,9,0.5071,-0.68,109,37,179,1,1591,32031,3.5,76123,115,11,11.4533594,23.73328384,32.47134265,32.34201411,26.57536,1806,27.53987,2.97881,3.03654,11.81199,17212,9.90746,1026,15.74074,9.41671,56.08036658
130,TX,77274,Wells,7374,10011871,10,0.9389,-0.06,110,12,261,1,275,48201,4.2,63539,94.9,16.4,18.13170496,22.75718363,26.58484296,32.52626845,37.36998,2041,27.98331,7.34685,4.57956,14.67667,18894,9.26155,867,13.47865,21.81881,3.72931923
131,SC,29803,Discover,5744,08012174,8,0.3066,-1.18,118,68,1,1,253,45003,3.2,56711,95.4,15.5,10.707657,31.61677859,28.87405933,28.80150508,37.26138,1988,30.67181,6.47448,4.61028,14.77606,21609,9.81366,945.5,24.15565,9.73614,4.4045961
132,NY,14012,Discover,2683,04013125,4,0.0142,-4.25,126,47,45,1,1510,36073,3.8,56140,75.6,16.1,13.01245372,40.59912487,29.15516661,17.2332548,24.06015,1663,42.02172,3.60825,5.09804,18.04511,16378,8.33333,362,6.01504,4.69132,56.28028327
133,CA,90066,Associates,4987,02014175,2,0.0581,-2.85,131,51,62,4,460,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,9.223982354
134,WA,98107,Bank_Of_Am,627,06012712,6,0.5286,-0.64,66,37,34,10,677,53033,2.9,110351,131.1,9.3,6.331713642,14.84370095,24.79811878,54.02646663,12.93026,1740,23.20067,1.91134,1.67551,12.62852,21706,5.1976,529,4.58894,5.24257,107.9744817
135,WI,54476,Chase,949,04013190,4,0.5961,-0.52,112,41,39,9,745,55073,2.5,74050,110.3,7.6,7.150778373,33.02958654,33.17291597,26.64671912,17.20511,1749,32.18132,1.70604,1.63997,15.07638,15467,5.64784,1098.5,11.3699,5.89029,78.50368809
136,AZ,85017,Wells,1088,05012929,5,0.9122,-0.09,120,89,42,1,250,04013,3.3,76230,110.5,11.3,11.15749581,22.02357049,32.46251888,34.35641482,26.4425,1897,31.1102,3.95944,3.37067,15.88688,18567,9.04062,717,12.59393,10.652,22.97794118
137,NY,11758,Chase,4880,07012388,7,0.2586,-1.35,122,95,75,1,2229,36103,3.1,112681,151.8,6.4,9.607497875,25.81198026,26.27411759,38.30640428,15.52387,2196,34.72373,1.93383,2.8305,17.36495,21635,4.82783,416,3.19107,4.9139,45.67622951
138,TX,76657,Chase,2043,10011868,10,0.1073,-2.23,129,3,252,2,25,48099,4.5,59718,89.2,13.6,10.8426067,28.84997396,43.02713545,17.28028389,39.94401,2926.5,41.34391,5.88235,5.86836,16.19225,16565,12.39193,1144,20.4853,11.13475,1.223690651
139,TX,79413,Bank_Of_Am,3706,10010167,10,0.7514,-0.29,127,29,11,2,650,48303,3.4,57270,85.5,16.1,12.12816771,25.89094923,29.84878046,32.13210259,40.60047,1839,33.82134,6.05352,4.95994,18.07766,18703,8.74413,480,25.32357,13.4449,17.53912574
140,OH,44718,Discover,1531,08000000,8,0.7110,-0.34,124,94,81,3,25,39151,4,59205,95.1,12.8,7.703113846,38.17505793,30.53760321,23.58422501,28.41106,1406.5,32.60421,3.66932,3.22046,18.72059,22268.5,9.74427,575,15.74907,6.15596,1.63291966
141,FL,34972,Chase,3573,05922894,5,0.4002,-0.92,109,92,11,1,522,12097,3.4,60495,95.9,13.3,13.38991996,29.51195025,32.78770491,24.31042488,35.31933,2102.5,34.24108,3.61342,4.79193,15.56539,17286.5,8.65897,964,18.57202,11.74585,14.60957179
142,CA,92009,Wells,1336,01015012,1,0.1506,-1.89,103,88,80,14,376,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,28.14371257
143,CA,95521,Bank_Of_Am,2080,01019253,1,0.9289,-0.07,107,6,25,6,125,06023,4,53924,63.6,19.4,9.008154346,23.08159676,36.71800885,31.19224005,23.08244,1114.5,24.56392,2.76339,2.92802,12.16248,17959,9.62672,560,10.32258,6.18985,6.009615385
144,CA,94501,Bank_Of_Am,1877,05012879,5,0.2260,-1.49,96,58,73,5,470,06001,3.3,108971,128.5,9.4,10.99556649,16.65392093,22.70746308,49.6430495,14.8565,1866,20.97298,2.93913,2.00185,10.51324,21097,6.57943,750,5.58146,4.22155,25.03995738
145,MD,20746,Bank_Of_Am,4163,04013228,4,0.0354,-3.34,96,50,51,2,3255,24033,3.5,89689,99.5,11.5,12.77031258,25.42442424,26.88405475,34.92120843,33.1945,1843.5,30.37816,6.11452,5.30234,20.68624,26762,9.1403,602.5,12.59421,10.61074,78.18880615
146,IL,60477,Discover,5284,07012511,7,0.7773,-0.25,131,63,8,3,2090,17031,5,72063,99.8,13.8,12.02660655,22.42699294,24.79774466,40.74865585,27.42029,1448,23.33793,4.92323,3.65191,16.81452,22564,7.54465,587,13.28281,8.93505,39.55336866
147,TX,78219,Chase,2086,10011749,10,0.2005,-1.61,141,38,52,2,1174,48029,3.7,63014,94.1,14.8,14.62809859,24.3872801,30.99268325,29.99193805,38.45895,1988,34.94827,6.59555,4.21389,17.37564,18146,8.73813,578,17.9394,16.59512,56.27996165
148,NY,13202,Discover,2019,04013245,4,0.0850,-2.47,132,91,69,6,1015,36067,3.3,65548,88.3,14.2,8.683475112,25.43893898,29.37348012,36.50410578,25.29088,1555.5,38.69574,2.97991,3.6419,21.31262,20886,8.04184,449,14.19912,3.28125,50.27241209
149,PA,16510,Chase_Rev,1832,03013659,3,0.2651,-1.33,133,65,95,2,2267,42049,5,56799,82.4,15.8,8.340849776,37.26376576,25.58508168,28.81030277,25.09666,1562,35.39149,3.21534,3.23727,22.45046,23824.5,7.85791,405,8.71194,3.84604,123.7445415
150,PA,15043,Discover,3335,01016205,1,0.7683,-0.26,115,81,85,4,1552,42007,5.4,64593,93.7,11.1,5.451478436,36.74192659,31.903557,25.90303797,26.63586,1321,37.39372,3.03819,3.85935,16.89464,19969.5,7.76805,398.5,15.04621,4.02979,46.53673163
151,NY,11207,Chase,1792,06012761,6,0.3837,-0.96,135,99,14,4,200,36047,5.9,66943,90.2,19.2,16.30432698,25.24559171,18.91882099,39.53126032,19.79745,1779,13.06414,4.43968,4.09662,14.3664,22605,8.07049,380,3.40042,6.14937,11.16071429
152,TN,37821,Discover,5230,07012425,7,0.8854,-0.12,105,50,86,1,1475,47089,3.6,50969,85.4,14.7,13.62254624,36.30532227,30.83621001,19.23592148,34.18617,2046,35.16603,6.52963,3.53488,10.45182,18583,10.9375,1098,22.04681,10.03888,28.20267686
153,CA,95205,Bank_Of_Am,905,01016366,1,0.0239,-3.73,132,13,34,1,600,06077,5.2,79598,93.8,12.3,19.70052806,28.76126398,32.06966521,19.46854275,24.80772,1840,30.6392,3.24091,3.67579,11.9237,15944.5,10.02187,676,8.49954,6.1897,66.29834254
154,PA,16033,Discover,2543,06012700,6,0.5146,-0.66,101,31,90,7,320,42019,4.2,77902,113,8.5,4.496127407,31.26020775,26.03601838,38.20764647,14.87884,1537,39.063,1.58965,2.13868,17.23748,23004,4.40487,288,5.63813,3.45579,12.58356272
155,CA,94122,Wells,5163,01015757,1,0.0908,-2.4,132,19,34,17,2701,06075,2.5,119776,141.2,11.4,11.219663,11.37337094,17.89020986,59.5167562,11.11815,1572,13.95136,2.44989,1.55919,9.94967,21333,6.36717,580,3.44913,3.10433,52.31454581
156,CA,93230,Chase,2259,05012862,5,0.8650,-0.15,121,18,151,1,3385,06031,7,60810,71.7,17.7,26.36989571,26.12164356,33.18834276,14.32011797,31.90568,1470,35.34649,3.3938,4.15755,11.93455,13653,10.08065,537,15.23099,5.73413,149.8450642
157,VA,24054,Associates,1240,06012762,6,0.5289,-0.64,129,16,224,4,650,51143,3.1,52006,64.3,13.1,15.94556255,37.73605816,32.07509531,14.24328398,28.27196,1476,26.91218,3.55987,3.76648,12.91785,19275.5,6.57895,577,17.73371,7.64621,52.41935484
158,CA,95209,Wells,2525,01015443,1,0.8453,-0.17,119,38,24,5,242,06077,5.2,79598,93.8,12.3,19.70052806,28.76126398,32.06966521,19.46854275,24.80772,1840,30.6392,3.24091,3.67579,11.9237,15944.5,10.02187,676,8.49954,6.1897,9.584158416
159,LA,70503,Discover,2043,04013066,4,0.2821,-1.27,124,58,117,1,2400,22055,3.2,59062,113.4,17.7,10.69709538,29.74935135,25.63247647,33.9210768,31.30816,1796,31.42781,5.39318,3.43434,15.9665,16157,8.99251,762.5,16.83063,7.3414,117.4743025
160,NY,10801,Wells,1933,01017212,1,0.9628,-0.04,121,32,57,3,200,36119,3.1,109131,147,9.4,11.14831093,18.43497251,19.76724226,50.64947429,16.01629,1657,28.08542,2.25587,2.37925,15.30766,22918,5.46711,615,4.54997,5.39033,10.34661148
161,GA,31632,Discover,3087,05012930,5,0.6689,-0.4,113,75,103,1,100,13075,3.1,44995,67.7,20.1,18.61788618,31.94218609,32.79132791,16.64859982,49.15572,1884,25.32833,6.78733,7.86026,12.19512,16486,7.69231,1173,33.02064,18.76257,3.239390994
162,AK,99802,Bank_Of_Am,3083,03013500,3,0.4350,-0.83,148,23,10,1,175,02110,2.8,89922,114.6,7.6,4.59543523,20.98830333,34.35405441,40.06220704,16.07516,2373.5,23.59081,0.68729,2.63158,13.46555,27063,9.30233,490.8333333,5.11482,8.76178,5.676289329
163,CA,92054,Wells,5517,06012569,6,0.8714,-0.14,139,35,19,5,1840,06073,3.4,90756,107,10.7,11.6848286,18.19642779,29.85549373,40.26324989,20.19116,1924,28.30083,2.24266,2.34859,12.17414,19222,6.50241,855,9.18014,6.69465,33.35145913
164,CA,92866,Associates,3181,07012536,7,0.5544,-0.59,85,56,55,2,2000,06059,3.2,100210,118.1,9.9,13.38891948,17.24420737,27.25107979,42.11579335,17.55021,1857,27.25739,2.29937,2.10546,10.69581,19182,5.73619,683.5,7.07588,6.87569,62.87331028
165,IN,46268,Discover,4496,03924248,3,0.6797,-0.39,90,29,107,6,1695,18057,2.1,108203,172.5,3.8,2.762228546,14.42095059,22.28278108,60.53403979,14.9159,1613,34.97835,1.85961,1.51185,19.30708,20893,4.90349,593,8.76221,5.53274,37.70017794
166,NH,03062,Discover,3828,08012325,8,0.7460,-0.29,74,94,116,6,395,33011,2.6,90806,102.9,7.3,7.092061051,25.58685368,27.68184022,39.63924506,17.78185,1769.5,37.72122,1.97702,2.38649,19.02982,22403,5.37236,515,6.04245,5.88504,10.31870428
167,FL,34233,Associates,3710,02014225,2,0.4942,-0.7,126,26,38,2,875,12115,2.9,71630,113.6,8.6,6.316132467,26.75613794,29.61105309,37.31667651,20.62117,2400,28.87459,1.74096,2.42187,9.53412,22387,7.91694,1089,12.07078,10.31839,23.58490566
168,PA,15216,Discover,1885,01015261,1,0.6836,-0.38,142,17,49,4,940,42003,4.2,68874,99.9,11.3,4.914186636,25.95803056,25.83745672,43.29032608,20.72826,1670,34.34123,2.64914,3.39375,20.93155,24945,6.56504,274,6.59547,3.74227,49.86737401
169,GA,31909,Discover,2577,01019605,1,0.4111,-0.89,117,45,40,1,185,13215,4.1,52090,78.3,20.4,11.58384465,26.76975404,34.03831314,27.60808816,44.10723,2016,27.98854,8.95928,7.00888,20.08093,23780,13.09824,1079,22.22222,11.78306,7.178890182
170,CA,90019,Bank_Of_Am,1458,01016857,1,0.1639,-1.81,121,91,107,3,93,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,6.378600823
171,VA,23112,Chase_Rev,2024,03013559,3,0.5247,-0.64,114,89,38,1,1072,51145,2.5,99854,123.4,6,8.639021797,29.89987595,30.39163565,31.0694666,15.31151,1846,31.67899,1.05541,1.90616,14.04435,15885,3.7594,546,6.86378,4.88181,52.96442688
172,TX,79936,Discover,1446,08000000,8,0.5500,-0.6,108,42,292,1,100,48141,4.3,50983,76.1,20.1,20.24416302,23.78884176,31.30272408,24.66427114,37.41154,2159,34.58446,5.84388,3.95777,18.50383,16522.5,9.41129,941.5,16.88836,21.41302,6.915629322
173,ME,04927,Chase_Rev,1520,04013280,4,0.0714,-2.64,123,30,103,2,31,23011,2.8,60449,93.3,11.3,6.20622306,34.37163254,29.71219468,29.70994971,30.45094,2106,37.33895,1.60827,2.5695,16.60059,19693,7.31343,1303.5,22.64618,5.77866,2.039473684
174,CA,91343,Wells,1679,02013905,2,0.2434,-1.41,105,38,24,1,450,06037,4.9,77356,91.2,14.1,19.95716305,20.39096448,25.60750331,34.04436916,22.26986,1860.5,25.77181,3.16442,2.94676,12.15225,19053,7.82106,743,6.99388,8.96509,26.80166766
175,WA,98026,Wells,1787,06012706,6,0.3923,-0.94,118,41,40,1,495,53061,3.2,99650,118.4,7.2,7.138865215,23.26593129,35.4868456,34.1083579,14.6125,1923,29.54954,2.13801,2.26073,12.11778,17895,4.84027,460.5,4.34035,5.75172,27.70005596
176,TN,37172,Chase,5993,06012668,6,0.8351,-0.18,126,82,33,1,3025,47147,2.8,67539,113.1,10.5,12.14911839,39.32292191,28.38891688,20.13904282,28.77944,1867,30.36402,4.89663,2.88035,13.79015,19387,8.38509,933,17.73019,8.41264,50.47555481
177,CA,94518,Wells,2518,01016020,1,0.7144,-0.34,124,27,122,3,66,06013,3.5,110595,130.4,8.8,10.2561427,17.46950386,28.21818091,44.05617252,17.54391,2001,25.85659,2.76104,2.29576,10.4326,20000,6.6615,835.5,7.62849,4.14515,2.621127879
178,TX,75758,Discover,3745,10011505,10,0.5145,-0.66,110,51,33,1,584,48213,3.8,50348,75.2,15.8,15.1589708,33.5909209,33.04340293,18.20670536,43.83221,2208,31.63882,4.87589,5.78035,9.77604,17015,15.63636,1130.5,31.49662,15.18127,15.5941255
179,AL,36612,Discover,2554,04013189,4,0.1779,-1.73,138,28,61,8,55,01097,3.2,49848,92.3,18.2,12.14035964,34.24718139,29.68888255,23.92357642,37.37675,1840,29.01475,7.30621,5.99351,17.93931,19966,10.6519,868.5,15.28701,12.58758,2.15348473
180,TX,75243,Discover,3343,03013309,3,0.8708,-0.14,125,49,102,2,150,48113,3.7,63549,94.9,14.4,19.27701005,22.59537298,25.17173246,32.9558845,40.74712,1773,26.5275,7.21764,4.45836,14.69989,19302,11.01283,789,19.31871,22.04706,4.486987736
181,TN,37115,Discover,6512,08012298,8,0.3003,-1.2,116,68,42,19,120,47037,2.8,65463,109.7,15,9.887325145,21.27948603,24.41261455,44.42057428,28.64661,1787.5,24.69489,4.792,3.5158,19.48188,24152,8.87285,767,14.35506,12.67818,1.842751843
182,MA,02301,Discover,2399,04013056,4,0.1717,-1.76,110,41,50,2,1200,25023,4,99445,111,7.5,6.994871185,26.75338158,26.92560379,39.32614344,17.81694,1368,35.82837,1.84993,2.73973,20.31591,21578,4.3226,341,5.42229,2.46977,50.02084202
183,CA,93204,Bank_Of_Am,2809,03013448,3,0.1577,-1.85,119,87,460,1,25,06029,6.9,57926,68.3,18.5,24.05209301,27.57228249,30.76815822,17.60746628,31.11569,1747,32.27986,3.98718,4.59205,11.9432,14718,9.61969,759.5,11.81725,7.82204,0.88999644
184,AZ,85706,Associates,3785,10011608,10,0.2443,-1.41,115,47,22,1,25,04019,3.8,60604,87.9,14.7,10.64911739,21.39905161,33.57729576,34.37453524,25.07988,1877,29.41502,3.63652,3.49253,14.11147,17466,9.05726,597.5,9.53054,8.82514,0.660501982
185,AZ,85365,Discover,3709,04013178,4,0.0260,-3.65,75,29,150,1,150,04027,12.5,55991,81.2,17.3,25.08990789,26.63671026,32.58416538,15.68921647,26.65177,1739.5,32.30131,3.18973,4.04507,8.84137,14859,9.38628,967,11.04373,16.46551,4.04421677
186,LA,71220,Discover,1556,03013406,3,0.8700,-0.14,120,6,98,5,2517,22067,5.2,36998,71,30.9,19.97135491,41.07132627,27.48209682,11.475222,44.47059,1207.5,27.7647,10.65089,4.57143,14.23529,12907,12.39669,630.5,24,8.16831,161.7609254
187,FL,33186,Associates,1780,05012960,5,0.8947,-0.11,102,92,52,2,28,12086,2.6,58905,93.4,15.2,17.51028211,26.42735497,24.31392186,31.74844106,27.22036,2392,29.11401,3.74676,4.33116,12.18676,19970.5,8.23955,783,9.36833,13.94156,1.573033708
188,NC,28311,Discover,5660,10920749,10,0.3554,-1.03,141,34,223,1,820,37051,5.1,52463,84.6,15.8,8.022421416,26.60610307,39.48343763,25.88803788,36.79419,1915,38.41162,6.82442,6.93548,20.36804,21735,11.17451,613,12.98789,10.20305,14.48763251
189,UT,84068,Wells_FIB,5786,05012773,5,0.2923,-1.23,126,52,165,2,300,49043,2.1,124354,156.5,5.8,4.963990866,16.05831723,23.80818549,55.16950641,12.47538,1704,32.30466,1.2939,0.87336,8.9954,19410,2.91971,1277.5,8.53578,6.10351,5.184929139
190,MO,63301,Bank_Of_Am,3399,05012945,5,0.8835,-0.12,125,96,33,1,3801,29183,2.1,92029,148.9,5.3,4.619972901,23.1056767,30.48244897,41.79190143,19.94601,1570.5,37.70922,2.35229,2.29897,18.87389,21707,4.65877,687,13.14308,4.23684,111.8270079
